Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
22973,Yamamura Misa Suspense: Kyoto Kuramayama Shou Satsujin Jiken,PSP,Marvelous Interactive,Marvelous Interactive,,,,,,,0.00m,,0.00m,03rd Sep 09,,Adventure
22974,9 Clues 2: The Ward,PC,Artifex Mundi sp. z o.o.,Artifex Mundi,,,,,,0.00m,,0.00m,0.00m,23rd Jul 15,22nd Sep 18,Puzzle
22975,Age of Pirates: Caribbean Tales,PC,Playlogic Game Factory,Akella,,,,,,0.00m,,0.00m,0.00m,12th Sep 06,,Role-Playing
22976,Gangsters 2: Vendetta,PC,Eidos Interactive,Hothouse Creations,,,,,,0.00m,,0.00m,0.00m,05th Jun 01,,Strategy
22977,LOL,DS,Agetec,Route24,,,,,,0.00m,,0.00m,0.00m,30th May 08,,Misc
22978,Space Invaders Evolution,PSP,Rising Star,Taito Corporation,,,,,,0.00m,,0.00m,0.00m,03rd Nov 06,,Shooter
22979,Space Siege,PC,Sega,Gas Powered Games,,4.0,,,,0.00m,,0.00m,0.00m,12th Aug 08,,Role-Playing
22980,Tom Clancy's Rainbow Six: Patriots,X360,Ubisoft,Ubisoft,,,,,,0.00m,,0.00m,0.00m,01st Jan 14,,Shooter
22981,Arcanum: Of Steamworks and Magick Obscura,PC,Sierra Entertainment,Troika Games,,,,,0.00m,,,0.00m,0.00m,22nd Aug 01,,Role-Playing
22982,Deus Ex: Invisible War,PC,Eidos Interactive,Ion Storm,,8.5,,,,0.00m,,0.00m,0.00m,02nd Dec 03,,Shooter
22983,Dungeon Siege: Legends of Aranna,PC,Microsoft Game Studios,Gas Powered Games,,,,,,0.00m,,0.00m,0.00m,11th Nov 03,,Role-Playing
22984,Hogs of War,PC,Infogrames,Infogrames Sheffield House,,,,,,0.00m,,0.00m,0.00m,03rd Oct 00,,Strategy
22985,Metroid Prime Hunters: First Hunt,DS,Nintendo,Nintendo Software Technology Corporation,,,,,,0.00m,,0.00m,0.00m,21st Nov 04,,Shooter
22986,Mind. Body. Soul.: Nutrition Matters,Wii,Unknown,Devils Details,,,,,,0.00m,,0.00m,0.00m,,,Misc
22987,Rogue Trooper,PC,Eidos Interactive,Rebellion Developments,,,,,,0.00m,,0.00m,0.00m,23rd May 06,,Shooter
22988,Runaway: The Dream of the Turtle,DS,Focus Home Interactive,Cyanide,,,,,,0.00m,,0.00m,0.00m,14th Nov 07,,Adventure
22989,The Incredibles,PC,THQ,Heavy Iron Studios,,6.5,,,,0.00m,,0.00m,0.00m,26th Oct 04,,Action
22990,BloodRayne,PC,Majesco,Terminal Reality,,,,,,0.00m,,0.00m,0.00m,13th Sep 03,,Shooter
22991,Major Minor's Majestic March (jp sales),Wii,Majesco,NanaOn-Sha,,,,,,,0.00m,,0.00m,02nd Apr 09,,Misc
22992,Strider (2014),XOne,Capcom,Double Helix Games,,,,,,0.00m,,0.00m,0.00m,19th Feb 14,03rd Jan 19,Platform
22993,The Sims 3: Pets,X360,Electronic Arts,The Sims Studio,,7.0,,,0.00m,0.00m,,0.00m,0.00m,18th Oct 11,,Simulation
22994,Broken Sword: The Sleeping Dragon,PC,The Adventure Company,Revolution Software,,,,,,0.00m,,0.00m,0.00m,17th Nov 03,,Adventure
22995,Dora the Explorer: Dance to the Rescue,PC,Atari,Atari,,,,,,0.00m,,0.00m,0.00m,25th Sep 05,,Action
22996,Marc Ecko's Getting Up: Contents Under Pressure,PC,Atari,"The Collective, Inc.",,,,,,0.00m,,0.00m,0.00m,14th Feb 06,,Action
22997,Red Faction II,PC,THQ,Outrage Games,,7.2,,,,0.00m,,0.00m,0.00m,09th Apr 03,,Shooter
22998,Yatsu Hakamura,DS,From Software,From Software,,,,,,,0.00m,,0.00m,23rd Apr 09,,Action
22999,Adam's Venture Episode 1: The Search For The Lost Garden,PC,Iceberg Interactive,Vertigo Gaming Inc.,,,,,,0.00m,,0.00m,0.00m,02nd Oct 09,,Adventure
23000,Kira Kira Pop Princess,DS,505 Games,Dimple Entertainment,,,,,,0.00m,,0.00m,0.00m,07th Mar 08,,Simulation
